school_id,region,division,language,n_test_takers,english_mps,filipino_mps,numeracy_mps,mother_tongue_mps,overall_mps
106628,Region III,Tarlac,Tagalog,22,50.5050505050505,64.74747474747474,52.27272727272727,,56.65289256198347
106638,Region III,Tarlac,Tagalog,63,57.53086419753087,61.516754850088184,33.01587301587301,,54.70418470418471
106410,Region III,Tarlac,Kapampangan,169,86.41683103221565,84.40499671268903,0.0,0.0657462195923734,49.61252147356365
106609,Region III,Tarlac,Tagalog,107,50.34267912772586,55.347871235721705,33.13084112149532,,49.260832625318606
106659,Region III,Tarlac,Tagalog,86,49.17312661498707,51.7312661498708,38.19767441860465,,48.22410147991543
106409,Region III,Tarlac,Tagalog,76,43.5672514619883,49.5906432748538,46.44736842105263,,46.55502392344498
160014,Region III,Tarlac,Tagalog,17,35.42483660130719,57.124183006535944,46.47058823529412,,46.31016042780749
106569,Region III,Tarlac,Tagalog,30,48.666666666666664,51.25925925925925,27.5,,45.87878787878788
106650,Region III,Tarlac,Tagalog,83,41.98125836680054,49.21017402945113,29.759036144578317,,42.71631982475356
106413,Region III,Tarlac,Tagalog,25,40.17777777777777,49.86666666666667,28.0,,41.92727272727273
106369,Region III,Tarlac,Kapampangan,100,42.95555555555555,43.06666666666667,28.85,44.02222222222222,41.47741935483872
106613,Region III,Tarlac,Tagalog,17,36.993464052287585,52.02614379084967,27.35294117647059,,41.3903743315508
106626,Region III,Tarlac,Tagalog,5,32.0,38.22222222222222,28.0,,33.81818181818182
106631,Region III,Tarlac,Tagalog,17,31.764705882352946,34.248366013071895,27.35294117647059,,31.97860962566845
106630,Region III,Tarlac,Tagalog,6,17.037037037037038,16.296296296296294,16.666666666666668,,16.666666666666664
229502,Region III,Tarlac City,Tagalog,42,86.77248677248677,90.42328042328042,84.16666666666666,,87.79220779220779
106758,Region III,Tarlac City,Tagalog,35,84.95238095238095,86.4126984126984,81.14285714285714,,84.85714285714285
106717,Region III,Tarlac City,Tagalog,60,85.55555555555556,85.66666666666666,75.25,,83.72727272727273
106756,Region III,Tarlac City,Tagalog,63,66.20811287477954,80.0,85.95238095238095,,75.44011544011545
106701,Region III,Tarlac City,Tagalog,69,72.49597423510467,78.06763285024155,71.73913043478261,,74.6376811594203
106705,Region III,Tarlac City,Tagalog,148,73.07807807807808,75.06006006006005,72.0945945945946,,73.71007371007371
106718,Region III,Tarlac City,Tagalog,57,59.33723196881091,79.10331384015595,92.63157894736842,,73.47687400318979
106727,Region III,Tarlac City,Tagalog,50,68.97777777777777,79.33333333333334,66.6,,72.78181818181818
106773,Region III,Tarlac City,Tagalog,213,68.13771517996871,70.47470005216485,67.84037558685446,,69.03969270166453
106748,Region III,Tarlac City,Tagalog,34,68.36601307189542,70.32679738562092,62.79411764705882,,68.15508021390374
106726,Region III,Tarlac City,Tagalog,14,64.28571428571428,72.38095238095238,66.07142857142857,,67.92207792207792
106736,Region III,Tarlac City,Tagalog,33,74.07407407407408,68.82154882154882,51.969696969696976,,67.90633608815428
106766,Region III,Tarlac City,Tagalog,56,68.05555555555556,68.73015873015872,62.58928571428571,,67.33766233766234
106698,Region III,Tarlac City,Tagalog,86,66.8733850129199,67.9328165374677,60.87209302325581,,66.21564482029598
106744,Region III,Tarlac City,Tagalog,32,67.56944444444444,63.75,63.75,,65.3125
106731,Region III,Tarlac City,Tagalog,101,63.52035203520352,66.35863586358636,66.78217821782178,,65.27452745274528
106702,Region III,Tarlac City,Tagalog,249,61.60642570281124,68.5140562248996,53.795180722891565,,63.01204819277108
500389,Region III,Tarlac City,Tagalog,66,63.0976430976431,68.95622895622895,45.22727272727273,,62.24517906336088
106724,Region III,Tarlac City,Tagalog,42,60.7936507936508,66.13756613756614,51.78571428571429,,61.341991341991346
106710,Region III,Tarlac City,Tagalog,108,60.06172839506173,66.46090534979425,52.45370370370371,,61.29629629629629
229501,Region III,Tarlac City,Tagalog,53,65.07337526205451,58.113207547169814,55.188679245283026,,60.42881646655232
501829,Region III,Tarlac City,Tagalog,38,50.760233918128655,62.748538011695906,76.57894736842105,,60.358851674641144
106760,Region III,Tarlac City,Tagalog,23,63.574879227053145,64.05797101449275,44.78260869565217,,60.355731225296445
106704,Region III,Tarlac City,Tagalog,124,57.84946236559139,64.46236559139786,54.19354838709677,,59.89002932551319
500556,Region III,Tarlac City,Tagalog,102,58.19172113289761,63.50762527233116,54.85294117647059,,59.75935828877005
106723,Region III,Tarlac City,Tagalog,61,58.83424408014571,64.91803278688525,47.950819672131146,,59.34426229508197
106746,Region III,Tarlac City,Tagalog,117,60.72174738841405,64.08357075023741,34.31623931623931,,57.2960372960373
500557,Region III,Tarlac City,Tagalog,254,61.417322834645674,61.96850393700788,36.2992125984252,,57.07587687902649
106752,Region III,Tarlac City,Tagalog,56,59.166666666666664,58.01587301587302,47.94642857142857,,56.65584415584415
106739,Region III,Tarlac City,Tagalog,27,56.54320987654321,63.04526748971193,42.407407407407405,,56.63299663299663
106699,Region III,Tarlac City,Tagalog,29,48.122605363984675,62.068965517241374,63.10344827586207,,56.55172413793104
106741,Region III,Tarlac City,Tagalog,97,57.75486827033219,61.03092783505154,42.422680412371136,,56.307403936269914
106729,Region III,Tarlac City,Tagalog,47,56.548463356974,55.60283687943262,55.2127659574468,,55.91876208897485
106763,Region III,Tarlac City,Tagalog,247,54.67386414754836,60.79172289698605,45.50607287449392,,55.50975340449025
106774,Region III,Tarlac City,Tagalog,135,55.53909465020577,55.62139917695473,54.07407407407408,,55.3063973063973
106732,Region III,Tarlac City,Tagalog,52,50.5982905982906,61.495726495726494,51.92307692307693,,55.29720279720279
106713,Region III,Tarlac City,Tagalog,24,60.370370370370374,57.037037037037045,39.166666666666664,,55.15151515151515
106737,Region III,Tarlac City,Tagalog,27,54.89711934156379,56.70781893004115,51.85185185185185,,55.08417508417508
106689,Region III,Tarlac City,Tagalog,35,57.96825396825397,59.111111111111114,39.42857142857143,,55.064935064935064
106759,Region III,Tarlac City,Tagalog,68,55.424836601307184,58.13725490196078,45.51470588235294,,54.73262032085561
106708,Region III,Tarlac City,Tagalog,45,52.74074074074075,61.97530864197532,39.22222222222222,,54.06060606060606
106762,Region III,Tarlac City,Tagalog,33,54.20875420875421,53.87205387205387,53.18181818181819,,53.88429752066116
106754,Region III,Tarlac City,Tagalog,39,52.07977207977208,62.22222222222222,37.94871794871794,,53.65967365967366
106768,Region III,Tarlac City,Tagalog,28,54.841269841269835,58.17460317460317,39.107142857142854,,53.34415584415585
106747,Region III,Tarlac City,Tagalog,72,56.57407407407407,58.54938271604938,33.333333333333336,,53.156565656565654
500390,Region III,Tarlac City,Tagalog,65,48.61538461538461,57.40170940170941,52.769230769230774,,52.96503496503497
106690,Region III,Tarlac City,Tagalog,28,56.58730158730159,57.77777777777778,32.142857142857146,,52.629870129870135
106750,Region III,Tarlac City,Tagalog,21,56.19047619047619,57.56613756613756,31.90476190476191,,52.33766233766234
106719,Region III,Tarlac City,Tagalog,11,48.48484848484848,52.525252525252526,59.090909090909086,,52.06611570247934
106697,Region III,Tarlac City,Tagalog,49,53.06122448979592,56.281179138321995,38.46938775510204,,51.72541743970316
106721,Region III,Tarlac City,Tagalog,91,52.35653235653236,54.99389499389499,41.48351648351648,,51.45854145854146
106743,Region III,Tarlac City,Tagalog,55,53.77777777777778,53.85858585858587,40.0,,51.30578512396694
106742,Region III,Tarlac City,Tagalog,103,51.024811218985974,54.62783171521036,42.572815533980574,,50.96204766107678
106755,Region III,Tarlac City,Tagalog,99,48.28282828282828,47.497194163860826,64.5959595959596,,50.92745638200184
106740,Region III,Tarlac City,Tagalog,59,53.10734463276836,56.007532956685495,32.96610169491525,,50.63174114021571
106772,Region III,Tarlac City,Tagalog,229,53.187772925764186,55.85638039786511,32.751091703056765,,50.56371576022231
106730,Region III,Tarlac City,Tagalog,77,52.20779220779221,55.728715728715734,30.64935064935065,,49.728453364817
106716,Region III,Tarlac City,Tagalog,80,49.583333333333336,53.138888888888886,38.8125,,49.07954545454545
106745,Region III,Tarlac City,Tagalog,55,51.71717171717172,53.85858585858587,31.636363636363637,,48.94214876033058
106738,Region III,Tarlac City,Tagalog,92,45.966183574879224,49.468599033816425,54.18478260869565,,48.89328063241106
106703,Region III,Tarlac City,Tagalog,35,49.269841269841265,53.58730158730159,32.42857142857143,,47.97402597402597
106770,Region III,Tarlac City,Tagalog,26,53.076923076923066,50.34188034188034,28.846153846153847,,47.55244755244755
106693,Region III,Tarlac City,Tagalog,84,45.68783068783069,54.629629629629626,34.40476190476191,,47.294372294372295
500555,Region III,Tarlac City,Tagalog,61,47.795992714025495,53.00546448087432,33.19672131147541,,47.27272727272727
106735,Region III,Tarlac City,Tagalog,70,47.61904761904761,51.079365079365076,36.92857142857143,,47.09090909090909
106712,Region III,Tarlac City,Tagalog,63,48.46560846560847,51.957671957671955,31.587301587301585,,46.82539682539682
106765,Region III,Tarlac City,Tagalog,77,46.4069264069264,53.073593073593074,31.363636363636363,,46.39905548996458
106771,Region III,Tarlac City,Tagalog,45,46.41975308641976,51.75308641975308,28.22222222222222,,45.292929292929294
106694,Region III,Tarlac City,Tagalog,77,47.07070707070708,49.177489177489186,32.33766233766234,,45.25383707201889
106751,Region III,Tarlac City,Tagalog,25,47.82222222222222,50.48888888888889,27.0,,45.127272727272725
106749,Region III,Tarlac City,Tagalog,71,44.9452269170579,52.08137715179969,29.859154929577464,,45.12163892445582
106764,Region III,Tarlac City,Tagalog,45,45.82716049382716,51.30864197530864,29.555555555555554,,45.11111111111111
106691,Region III,Tarlac City,Tagalog,203,46.053639846743295,50.65134099616858,29.679802955665025,,44.95745633676668
